studyName,DatetimeGMT,JulianDay,Event,GridLine,GridStation,RoundedGridLine,RoundedGridStation,GridRegion,NorthSouthRegion,InshoreOffshoreRegion,Latitude,Longitude,BottleNumber,Depth,Temperature,Salinity,Density,BeamTransmission,Oxygen,OxygenSaturation,PAR,Fluorescence,Chlorophyll,Phaeopigment,FilterCode,Chlorophyllc3,Chlorophyllide,Chlorophyllc2,Peridinin,Phaeophorbide,x19butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,x19hexanoyloxyfucoxanthin,Violaxanthin,Diadinoxanthin,Antheraxanthin,Alloxanthin,Diatoxanthin,Zeaxanthin,Lutein,Crocoxanthin,Chlorophyllb,Echinenone,DivinylChlorophylla,Chlorophylla,Lycopene,Phaeophytin,AlphaCarotene,BetaCarotene,Prasinophytes,Cryptophytes,MixedFlagellates,Diatoms,Haptophytes,PercentIrradiance,PrimaryProduction,PrimProdSTD,FIREGain,FIREFvOverFm,FIRESigma,FIRERho,BacterialAbundance,ThymidineIncorporation,LeucineIncorporation,HNA,LNA,DOC,POC,N,PO4,SiO4,NO2,NO3,NH4,NO3plusNO2,O2mlperl,O2umolperl,DIC1,DIC2,Alkalinity1,Alkalinity2,DICTemperature,DICSalinity,Notes1,Notes2
LMG18-01,1/11/2018 22:48,11,137,400,200,400,200,NSl,N,Sl,-65.23804,-69.79766,3,2000,0.6476,34.7088,27.834,98.6419,4.4803,NaN,1.00E-12,-0.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.29,94.82,NaN,NaN,NaN,31.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/11/2018 22:48,11,137,400,200,400,200,NSl,N,Sl,-65.23804,-69.79766,1,2699,0.4226,34.7025,27.8424,98.3833,4.5371,NaN,1.00E-12,-0.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.35,100.1,NaN,NaN,NaN,32.25,NaN,NaN,2260.4237,NaN,2375.245064,2371.798584,0.423,34.703,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,24,0,0.9269,33.7177,27.0189,92.6519,7.7649,NaN,110.26,0.1956,0.151076519,0.051550256,5,0.023232191,0.03405208,0.056319775,0.016334864,NaN,0.026879738,0.152974005,0,0,0.096729713,0,0.168299212,0,0.006960329,0.023072136,0,0,NaN,0,NaN,-0.02223645,0.212045875,NaN,0,0,0.010139996,0,0.06381461,0.533674598,0.17899096,0.223519817,100,8.279573108,1.186350452,2000,0.231,276,0.01,NaN,NaN,NaN,NaN,NaN,NaN,115.15,23.98,1.6,28.73,NaN,NaN,NaN,24,NaN,NaN,2153.04795,NaN,2288.001993,2288.299531,0.927,33.718,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,22,10,0.9178,33.7172,27.0191,92.8883,7.7629,NaN,70.32,0.265,0.115722232,0.039995506,5,0.018673826,0.043881131,0.060844018,0.017708426,NaN,0.027000165,0.146921988,0,0,0.10523455,0,0.137298669,0,0,0.018490076,0,0,NaN,0,NaN,-0.020852724,0.23999307,NaN,0,0,0.010159606,0,0.017994875,0.502342105,0.242730185,0.236932769,50,9.182800072,1.902126729,2000,0.276,282,0,NaN,NaN,NaN,NaN,NaN,NaN,106.18,20.2,1.59,29.17,NaN,NaN,NaN,24.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,20,25,0.6666,33.7314,27.0458,93.2542,7.739,NaN,25.829,0.3433,0.294429145,0.10722748,5,0.0206524,0.042688291,0.059666623,0.017233046,NaN,0.028360873,0.141054919,0,0,0.099158792,0,0.093338205,0,0,0.015396573,0,0,NaN,0,NaN,0.001838042,0.255222997,NaN,0,0,0.007688046,0,0.017896604,0.538483799,0.230603322,0.213016257,25,8.358466663,0.743543131,2000,0.243,371,0.01,NaN,NaN,NaN,NaN,NaN,NaN,92.65,18.43,1.59,28.58,NaN,NaN,NaN,26.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,18,50,-0.2137,33.8419,27.1818,94.0955,7.3519,NaN,5.1962,0.6751,0.329223706,0.158597894,5,0.062644307,0.039761963,0.111379416,0.025666472,NaN,0.045918848,0.349089969,0,0,0.107720014,0,0.061400267,0,0,0,0,0,NaN,0.041386065,NaN,-0.046697593,0.570401845,NaN,0,0,0.008855414,0.0536309,0.013502813,0.433583647,0.413816988,0.085465662,1,8.624807209,2.997428879,2000,0.338,383,0.03,NaN,NaN,NaN,NaN,NaN,NaN,85.84,17.08,1.77,32.6,NaN,NaN,NaN,33.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,16,70,-0.764,34.0416,27.3675,96.1938,6.5655,NaN,1.4557,0.3868,0.465893386,0.370173472,5,0.069491147,0.030429183,0.100176336,0.025659835,NaN,0.040126737,0.331734963,0,0.022479086,0.100462619,0.017068791,0.039375486,0,0.010725328,0,0,0,NaN,0.150401386,NaN,-0.04829357,0.6421629,NaN,0,0,0.010766948,0.183231518,0.041758206,0.340571463,0.35847649,0.07596232,0.1,6.714657534,1.325779632,2000,0.437,340,0.06,NaN,NaN,NaN,NaN,NaN,NaN,68.72,12.14,1.98,38.24,NaN,NaN,NaN,28.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,14,80,-0.6443,34.0926,27.4038,96.9051,6.3342,NaN,0.61141,0.2102,0.243660463,0.26052683,5,0.069659848,0.023167726,0.079392734,0.014052943,NaN,0.046917781,0.311131087,0,0.019006761,0.076293108,0.013176948,0.025601066,0,0.010197359,0,0,0,NaN,0.15377926,NaN,-0.008710695,0.631312821,NaN,0,0,0.00668007,0.197140113,0.02832794,0.439629644,0.29156208,0.043340251,NaN,NaN,NaN,2000,0.481,374,0.11,NaN,NaN,NaN,NaN,NaN,NaN,50.5,8.86,2.05,42.05,NaN,NaN,NaN,30.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,11,100,0.4729,34.28,27.499,98.161,5.29,NaN,0.15978,-0.0852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.25,5.5,2.19,48.49,NaN,NaN,NaN,31.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,9,400,1.8945,34.6985,27.7384,98.8577,3.9295,NaN,1.00E-12,-0.2041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.17,61.55,NaN,NaN,NaN,31.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,7,1000,1.3616,34.7285,27.8023,98.7557,4.2188,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.17,75.42,NaN,NaN,NaN,30.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,5,1500,0.9328,34.7169,27.8223,98.9305,4.3912,NaN,1.00E-12,-0.2038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.24,85.56,NaN,NaN,NaN,31.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,3,2000,0.6726,34.7097,27.8331,98.8955,4.4625,NaN,1.00E-12,-0.2034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.28,93.36,NaN,NaN,NaN,31.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/12/2018 8:58,12,143,300,200,300,200,SSl,S,Sl,-65.85005,-71.34653,1,3048,0.4438,34.7043,27.8427,98.6332,4.5145,NaN,1.00E-12,-0.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.34,101.79,NaN,NaN,NaN,31.51,NaN,NaN,2264.01685,2263.1287,2379.703174,2379.157688,0.444,34.704,NaN,NaN
LMG18-01,1/12/2018 14:45,12,148,300,180,300,180,SSl,S,Sl,-65.97839,-71.08977,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.203605758,0.061338197,5,0.041997745,0.081021862,0.117770976,0.040895636,NaN,0.08598892,0.308930235,0,0,0.141180889,0,0.169938729,0,0.022902366,0.081102428,0,0,NaN,0.032853521,NaN,-0.048076124,0.553870483,NaN,0,0,0.016423993,0.041489825,0.050517831,0.818972409,0,0.089019857,NaN,NaN,NaN,2400,0.111,206,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.61,33.4,NaN,NaN,NaN,24.19,NaN,NaN,2154.6909,NaN,2286.8168,2287.649906,0.971,33.736,underway sample,NaN
LMG18-01,1/12/2018 15:49,12,150,300,160,300,160,SSh,S,Sh,-66.10492,-70.80336,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.309649443,0.088213102,5,0.041952891,0.09383728,0.149312938,0.055260064,NaN,0.078268181,0.387343688,0,0,0.127314411,0,0.186812575,0,0.067842635,0.070445161,0,0,NaN,0,NaN,-0.026969319,0.597689397,NaN,0,0,0.010709063,0,0.215555564,0.67686075,0.04112909,0.066454619,NaN,NaN,NaN,2400,0.081,191,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.56,35.19,NaN,NaN,NaN,23.77,NaN,NaN,2151.1958,NaN,2293.610582,2292.51961,1.081,33.725,underway sample,NaN
LMG18-01,1/12/2018 16:44,12,152,300,140,300,140,SSh,S,Sh,-66.24473,-70.48234,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.753707689,0.220459499,5,0.047812951,0.12967972,0.185570116,0.047158484,NaN,0.115917602,0.4498735,0,0,0.146916431,0,0.221380554,0,0.097739952,0.107249898,0,0,NaN,0,NaN,-0.058116437,0.758955484,NaN,0,0,0.018408959,0,0.193209723,0.760977328,0,0.045812961,NaN,NaN,NaN,2400,0.076,191,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.57,37.67,NaN,NaN,NaN,25.92,NaN,NaN,NaN,NaN,2288.651617,2289.326036,1.1,33.737,underway sample,NaN
LMG18-01,1/12/2018 17:43,12,154,300,120,300,120,SSh,S,Sh,-66.36176,-70.20601,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.484025409,0.13735542,5,0.045382227,0.131505815,0.154419887,0.036707679,NaN,0.099148372,0.409908262,0,0,0.124788868,0,0.232194836,0,0.049688751,0.096618014,0,0,NaN,0,NaN,-0.052691281,0.622749652,NaN,0,0,0.019583631,0,0.1296992,0.827099621,0,0.043201104,NaN,NaN,NaN,2400,0.095,217,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5,37.43,NaN,NaN,NaN,21.09,NaN,NaN,2147.6306,2148.9788,2294.889995,2296.992596,1.085,33.73,underway sample,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,23,0,0.834,33.7447,27.0464,86.8422,7.9827,NaN,294.45,0.4577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.59,39.98,NaN,NaN,NaN,24.5,NaN,NaN,2164.3424,NaN,2281.031146,2278.997074,0.834,33.745,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,21,10,0.7434,33.7482,27.0547,87.3068,7.9605,NaN,98.149,0.9271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6,40.52,NaN,NaN,NaN,25.56,NaN,NaN,2164.573,NaN,2287.800251,2287.089207,0.701,33.749,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,19,15,0.6233,33.7508,27.0639,88.2437,7.9281,NaN,52.832,1.2879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6,40.08,NaN,NaN,NaN,24.42,NaN,NaN,2168.7759,NaN,2275.795751,2278.090853,0.623,33.751,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,17,30,0.0104,33.7617,27.106,92.7819,7.6503,NaN,10.383,0.8286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.74,45.15,NaN,NaN,NaN,26.72,NaN,NaN,2186.8987,2186.7654,2294.106479,2288.334243,0.01,33.762,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,15,50,-1.3801,33.962,27.3251,97.1755,6.641,NaN,1.934,0.0473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,59.05,NaN,NaN,NaN,33.34,NaN,NaN,2204.5122,NaN,2291.972169,2292.40496,-1.38,33.962,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,13,65,-1.4979,34.0484,27.3988,97.9705,6.4477,NaN,0.84505,-0.0697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.07,60.4,NaN,NaN,NaN,36.56,NaN,NaN,2244.551,NaN,2291.910718,2291.467457,-1.498,34.048,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,11,100,-0.2763,34.2984,27.5536,98.3823,5.1816,NaN,0.10169,-0.1727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.21,61.35,NaN,NaN,NaN,33.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,7,200,1.7379,34.6917,27.745,98.6451,3.967,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2,65.72,NaN,NaN,NaN,37.44,NaN,NaN,2257.2078,NaN,2329.765128,2329.341569,1.744,34.694,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,5,300,1.5924,34.71,27.7706,98.6041,4.0323,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.22,71.01,NaN,NaN,NaN,35.76,NaN,NaN,2256.2839,NaN,2346.806016,2347.643285,1.592,34.71,300.100 M4 Deployment,NaN
LMG18-01,1/12/2018 19:23,12,156,300,100,300,100,SSh,S,Sh,-66.50452316,-69.86664271,7,467,1.4069,34.7241,27.7955,98.4243,4.125,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.21,76.29,NaN,NaN,NaN,33.89,NaN,NaN,2257.8564,NaN,2361.250865,2366.854495,1.407,34.724,300.100 M4 Deployment,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,24,0,1.0255,33.743,27.033,83.4281,8.0691,NaN,154.2,1.3466,0.747552409,0.2051831,5,0.057061574,0.233628341,0.294903837,0.075173759,NaN,0.166823349,0.568664193,0,0,0.138714525,0,0.36893489,0,0.411342232,0.04875868,0,0.017987157,NaN,0,NaN,-0.201174418,1.401837577,NaN,0,0.013455036,0.024403772,0,0.456513017,0.535735786,0,0.007751272,100,23.67639058,7.643490164,1600,0.316,267,0,NaN,NaN,NaN,NaN,NaN,NaN,256.06,50.77,1.59,44.15,NaN,NaN,NaN,23.02,NaN,NaN,2148.68515,NaN,2280.149109,2281.11797,1.026,33.743,NaN,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,22,10,0.8045,33.7512,27.0534,86.2706,8.0264,NaN,39.956,1.5513,1.605342709,0.481236774,5,0.084267006,0.185842779,0.332620448,0.116263899,NaN,0.225306148,0.742757899,0,0,0.180544578,0,0.362457644,0,0.250895535,0.030130171,0,0.014173182,NaN,0,NaN,-0.231532686,1.630608403,NaN,0,0.017527584,0.033119587,0,0.247732565,0.75226748,0,0,50,24.41193337,9.795315871,1600,0.319,266,0,NaN,NaN,NaN,NaN,NaN,NaN,231.44,45.96,1.57,44.41,NaN,NaN,NaN,26.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,20,20,0.7145,33.7515,27.0591,88.1315,7.9259,NaN,11.093,1.5694,1.307392952,0.401146423,5,0.11470333,0.154473293,0.337995333,0.094059394,NaN,0.253016131,1.011897868,0,0,0.211009986,0,0.216841073,0,0.084222129,0.020878177,0,0,NaN,0.041419931,NaN,-0.180379182,1.616566829,NaN,0,0.009868461,0.028255454,0.017256372,0.091864206,0.890879452,0,0,25,25.08126924,3.861920293,1600,0.354,320,0.02,NaN,NaN,NaN,NaN,NaN,NaN,182.65,36.86,1.61,43.63,NaN,NaN,NaN,23.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,18,40,-0.5038,33.8297,27.1851,94.5262,7.4849,NaN,1.4016,0.4382,0.398313577,0.191352774,5,0.108529848,0.045778255,0.145443717,0,NaN,0.053037011,0.725591929,0,0,0.103852018,0.013162919,0.064389692,0,0.04061008,0,0,0,NaN,0.063998474,NaN,-0.123689995,1.135083993,NaN,0,0,0.02072003,0.042562813,0.065446086,0.258311927,0.596381605,0.037297562,1,24.77229977,4.610051886,2000,0.442,310,0.09,NaN,NaN,NaN,NaN,NaN,NaN,93.56,16.44,1.79,51.28,NaN,NaN,NaN,25.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,16,60,-1.372,33.9748,27.3352,97.386,6.5727,NaN,0.24375,0.0505,0.346496174,0.242432172,5,0.060639516,0.015873886,0.052453476,0,NaN,0.017503069,0.354404205,0,0,0.023287564,0,0.026754631,0,0,0,0,0,NaN,0.026000258,NaN,-0.026580864,0.448299394,NaN,0,0,0.013273425,0.041048106,0,0.214595675,0.732678473,0.011677787,0.1,15.05487519,7.389619741,2400,0.529,328,0.24,NaN,NaN,NaN,NaN,NaN,NaN,38.86,5.79,2.03,58.3,NaN,NaN,NaN,28.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,14,75,-1.4123,34.0664,27.4109,97.9127,6.2874,NaN,0.049452,-0.092,1.590520176,0.428594988,5,0.060641433,0.125908433,0.240590683,0.077068232,NaN,0.133250887,0.519065105,0,0,0.138041033,0,0.450380968,0,0.369429887,0.046838916,0,0.024302558,NaN,0,NaN,-0.152175552,1.340469889,NaN,0,0.009484461,0.027468163,0,0.488441914,0.491787851,0,0.019770248,NaN,NaN,NaN,1600,0.257,265,0,NaN,NaN,NaN,NaN,NaN,NaN,230,46.67,2.11,62.83,NaN,NaN,NaN,34.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,11,100,-0.11,34.3405,27.5794,98.4125,4.8698,NaN,1.00E-12,-0.1973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.21,2.5,2.26,65.5,NaN,NaN,NaN,31.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/13/2018 19:39,13,162,300,100,300,100,SSh,S,Sh,-66.50618,-69.87708,9,150,1.0686,34.5839,27.7064,98.5237,4.0036,NaN,1.00E-12,-0.2034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.31,68.2,NaN,NaN,NaN,36.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
